id_aluno,etapa_ensino,evasao,idade,sexo,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,problemas_de_saude,gravidez_na_adolescencia,necessita_assistencia_social,infraestrutura_escolar,pontuacao_risco,evasao_confirmada
159,3° EF,False,13,Masculino,True,True,False,False,Não declarada,Rural,Reprovado,False,86.2,7.7,Alto,5552.72,1.4,False,False,False,False,Regular,0.26398852223816355,False
160,9° EF,False,10,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,93.1,0.5,Alto,5058.03,2.5,False,False,False,False,Boa,0.7309899569583931,True
161,5° EF,False,13,Masculino,True,True,True,False,Branca,Urbana,Evadido,False,87.0,1.4,Médio,7565.48,2.1,True,False,False,False,Boa,0.7101865136298422,False
162,8° EF,False,15,Masculino,False,True,True,False,Indígena,Urbana,Aprovado,False,75.0,5.3,Baixo,5009.35,1.2,False,False,False,True,Boa,0.5164992826398853,True
163,8° EF,False,16,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,88.4,7.1,Muito baixo,8323.96,2.2,False,True,False,False,Boa,0.29124820659971307,False
164,7° EF,False,13,Masculino,False,True,False,False,Branca,Rural,Reprovado,True,96.1,7.0,Muito alto,7588.76,3.1,False,False,False,False,Regular,0.2431850789096127,False
165,2° EF,False,7,Masculino,False,True,True,False,Parda,Urbana,Evadido,False,95.8,6.7,Alto,6662.16,2.2,False,False,False,False,Boa,0.2668579626972741,True
166,1° EM,False,12,Masculino,False,True,True,False,Parda,Urbana,Aprovado,True,89.6,9.2,Muito baixo,8306.92,2.2,False,False,False,False,Ruim,0.13199426111908188,False
167,4° EF,False,9,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,85.3,5.4,Baixo,5423.15,2.2,True,True,False,False,Regular,0.43543758967001434,True
168,3° EF,False,8,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,66.1,0.1,Baixo,7694.24,1.3,False,False,True,True,Regular,0.9533715925394549,True
169,1° EF,False,7,Masculino,True,False,True,False,Branca,Urbana,Aprovado,False,83.6,8.5,Baixo,3068.13,2.4,False,True,False,True,Regular,0.2252510760401722,False
170,8° EF,False,11,Masculino,True,True,True,False,Não declarada,Urbana,Aprovado,False,99.7,9.2,Médio,1721.44,3.0,False,False,False,False,Ruim,0.05954088952654236,False
171,9° EF,False,11,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,92.8,6.9,Médio,6602.83,3.4,False,False,False,True,Boa,0.27403156384505023,False
172,1° EF,False,11,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,92.6,6.7,Médio,3544.98,2.4,False,False,False,False,Ruim,0.28981348637015786,True
173,7° EF,False,19,Feminino,False,False,False,False,Branca,Urbana,Reprovado,False,93.6,9.7,Baixo,6200.88,2.0,False,False,True,False,Ruim,0.06743185078909622,False
174,3° EF,False,11,Masculino,False,True,True,False,Não declarada,Rural,Em andamento,False,90.5,5.5,Alto,1756.68,3.9,False,False,False,True,Boa,0.39096126255380204,False
175,8° EF,False,16,Outro,False,True,True,False,Branca,Urbana,Evadido,True,89.8,0.8,Baixo,8761.46,2.1,False,False,False,True,Regular,0.733142037302726,True
176,3° EF,False,8,Masculino,True,False,False,True,Não declarada,Urbana,Aprovado,False,87.0,5.5,Alto,5247.85,1.5,True,False,False,False,Regular,0.4160688665710187,False
177,9° EF,False,6,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,86.8,7.4,Baixo,1215.38,1.3,False,False,False,False,Boa,0.28120516499282644,True
178,5° EF,False,18,Masculino,True,False,True,False,Branca,Urbana,Aprovado,True,96.2,9.4,Médio,4936.49,1.2,True,False,False,False,Regular,0.07030129124820657,False
179,3° EM,False,9,Masculino,False,True,False,False,Amarela,Urbana,Reprovado,True,85.6,4.5,Baixo,7438.06,1.5,False,False,False,True,Regular,0.49784791965566727,False
180,2° EF,False,13,Masculino,True,True,True,True,Indígena,Urbana,Aprovado,False,95.4,7.9,Baixo,8040.21,3.9,False,False,False,True,Boa,0.18364418938307023,False
181,5° EF,False,9,Feminino,False,True,False,False,Preta,Urbana,Reprovado,False,95.4,6.8,Médio,4818.33,1.2,False,False,False,False,Boa,0.2625538020086083,False
182,2° EF,False,6,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,93.8,7.2,Baixo,2143.84,3.5,False,False,False,True,Regular,0.2453371592539455,False
183,2° EM,False,7,Masculino,False,True,False,False,Preta,Urbana,Aprovado,False,71.4,3.4,Médio,8366.83,1.8,True,False,False,False,Boa,0.6786226685796269,True
184,2° EM,False,15,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,78.5,8.6,Alto,8965.02,3.0,False,True,False,True,Boa,0.25466284074605455,False
185,4° EF,False,9,Feminino,False,True,True,False,Parda,Urbana,Evadido,False,83.7,5.6,Baixo,1643.42,0.9,True,False,False,True,Regular,0.4325681492109039,False
186,8° EF,False,17,Feminino,True,True,True,False,Preta,Urbana,Aprovado,False,95.6,9.3,Alto,1762.05,2.0,True,False,True,False,Ruim,0.08177905308464849,False
187,1° EM,False,7,Feminino,True,True,False,False,Parda,Urbana,Reprovado,False,96.3,5.4,Médio,5650.47,0.4,False,False,False,False,Regular,0.3565279770444763,True
188,7° EF,False,13,Feminino,False,False,True,False,Parda,Urbana,Aprovado,False,71.9,8.2,Baixo,5397.68,2.0,False,False,False,False,Boa,0.33070301291248205,False
189,7° EF,False,7,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,84.0,9.1,Alto,5834.39,2.8,False,False,False,False,Ruim,0.17934002869440463,True
190,3° EF,False,13,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,95.7,8.0,Baixo,3668.63,3.0,False,False,True,True,Boa,0.17431850789096126,True
191,2° EF,False,6,Feminino,False,True,False,False,Parda,Urbana,Reprovado,False,81.9,6.7,Alto,1540.93,2.0,False,True,False,False,Regular,0.36657101865136293,True
192,2° EM,False,7,Masculino,True,True,False,False,Preta,Urbana,Em andamento,True,99.2,9.6,Muito alto,5768.16,1.6,False,False,False,True,Boa,0.034433285509325694,False
193,2° EM,False,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,87.8,5.4,Baixo,2347.3,2.1,False,False,False,False,Boa,0.41750358680057387,False
194,8° EF,False,14,Feminino,False,True,True,True,Branca,Rural,Aprovado,False,98.0,5.9,Médio,3861.21,1.4,False,False,False,True,Ruim,0.30846484935437585,True
195,5° EF,False,17,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,86.4,8.3,Muito baixo,5784.9,1.4,False,False,False,False,Regular,0.21951219512195116,True
196,5° EF,False,12,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,83.9,5.8,Médio,2802.25,1.6,False,False,False,True,Regular,0.4167862266857963,False
197,9° EF,False,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,84.9,6.0,Baixo,5465.97,2.2,False,True,False,False,Boa,0.3952654232424677,False
198,2° EM,False,14,Masculino,True,True,True,False,Amarela,Urbana,Em andamento,False,96.6,7.2,Médio,6839.85,3.4,False,False,False,False,Regular,0.2252510760401722,False
199,2° EM,False,6,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,84.1,9.6,Muito alto,1664.05,3.3,False,False,False,False,Boa,0.14275466284074612,True
200,1° EM,False,14,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,91.6,5.6,Médio,6080.19,1.7,False,False,False,False,Ruim,0.37589670014347215,False
201,8° EF,False,8,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,87.3,5.0,Alto,5202.55,1.2,False,False,False,False,Boa,0.44978479196556675,False
202,2° EF,False,8,Feminino,True,True,True,False,Não declarada,Urbana,Aprovado,False,98.1,6.4,Médio,1916.59,1.3,False,False,False,True,Boa,0.27187948350071744,False
203,2° EF,False,14,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,78.9,9.0,Médio,6773.07,0.5,False,False,False,False,Boa,0.2230989956958393,False
204,2° EM,False,17,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,86.4,4.9,Baixo,3618.99,2.7,False,False,False,True,Boa,0.46341463414634143,False
205,8° EF,False,9,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,77.5,9.2,Alto,2593.36,0.6,False,False,False,False,Regular,0.21879483500717367,False
206,1° EF,False,14,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,89.7,5.7,Baixo,3392.21,0.3,False,False,False,False,Boa,0.3823529411764706,True
207,2° EF,False,13,Feminino,False,True,True,False,Branca,Rural,Aprovado,False,85.8,6.9,Médio,5495.78,2.7,False,False,False,False,Regular,0.32424677187948353,False
208,8° EF,False,9,Masculino,False,True,True,True,Branca,Rural,Em andamento,False,73.7,5.7,Baixo,5765.81,2.7,False,False,False,False,Regular,0.4971305595408895,True
209,1° EF,False,6,Feminino,False,True,False,False,Parda,Rural,Aprovado,True,95.7,6.6,Baixo,2492.51,0.9,False,False,False,False,Regular,0.27474892395982786,True
210,2° EF,False,11,Masculino,True,False,True,False,Parda,Urbana,Aprovado,True,85.2,5.7,Baixo,8609.83,2.3,False,False,False,True,Ruim,0.41463414634146345,False
211,7° EF,False,11,Feminino,False,True,True,False,Branca,Rural,Aprovado,False,87.9,5.1,Baixo,3762.99,0.7,False,False,False,False,Boa,0.43830703012912486,True
212,9° EF,False,8,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,86.0,3.7,Médio,3279.23,1.9,False,False,False,False,Regular,0.5523672883787663,False
213,8° EF,False,9,Masculino,False,True,True,False,Indígena,Urbana,Aprovado,False,87.8,5.7,Muito baixo,2628.66,2.4,True,False,False,False,Regular,0.39598278335724546,False
214,3° EF,False,10,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,68.0,5.7,Médio,2100.7,2.7,False,False,False,False,Ruim,0.5380200860832138,True
215,9° EF,False,16,Feminino,False,True,True,False,Parda,Urbana,Aprovado,True,94.8,9.1,Alto,8972.29,2.4,False,False,False,False,Regular,0.10186513629842185,False
216,3° EF,False,10,Feminino,False,True,False,True,Branca,Urbana,Aprovado,False,84.2,5.6,Médio,6520.86,0.1,False,False,False,False,Boa,0.4289813486370158,False
217,4° EF,False,13,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,92.8,5.2,Médio,7416.6,2.3,False,False,False,False,Regular,0.39598278335724535,False
218,9° EF,False,17,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,74.0,5.8,Alto,4341.58,4.2,False,False,False,False,Regular,0.4878048780487806,False
219,8° EF,False,7,Masculino,True,False,True,False,Parda,Urbana,Aprovado,False,88.5,4.1,Médio,4446.25,2.4,True,True,False,False,Boa,0.5057388809182211,True
220,2° EM,False,9,Feminino,False,True,True,True,Parda,Urbana,Aprovado,False,97.2,7.4,Baixo,9010.65,0.6,True,False,False,False,Boa,0.20659971305595407,False
221,8° EF,False,16,Masculino,True,True,False,False,Preta,Urbana,Aprovado,False,85.7,6.1,Médio,2740.07,1.3,False,False,False,True,Boa,0.3823529411764706,False
222,7° EF,False,9,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,80.3,7.4,Baixo,3746.95,1.5,True,False,False,False,Boa,0.32783357245337164,True
223,2° EF,False,10,Masculino,True,True,True,False,Parda,Rural,Aprovado,False,76.2,7.1,Baixo,2695.97,0.3,True,False,False,False,Boa,0.3787661406025825,True
224,5° EF,False,13,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,95.9,8.1,Médio,3393.55,2.1,True,False,True,False,Boa,0.16571018651362981,False
225,4° EF,False,11,Masculino,False,True,True,False,Parda,Urbana,Aprovado,True,81.6,9.0,Médio,6431.94,1.6,False,False,False,False,Ruim,0.20373027259684368,True
226,3° EF,False,19,Feminino,False,True,True,False,Indígena,Urbana,Reprovado,False,99.2,7.8,Médio,3603.26,1.7,False,False,False,False,Ruim,0.16355810616929697,False
227,3° EM,False,13,Masculino,True,True,True,False,Branca,Rural,Aprovado,False,81.9,5.9,Médio,8122.4,1.9,False,False,False,False,Boa,0.4239598278335724,False
228,5° EF,False,7,Feminino,False,True,True,False,Preta,Urbana,Aprovado,True,87.6,8.5,Médio,1527.43,1.3,False,True,False,False,Regular,0.1965566714490675,False
229,2° EM,False,6,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,87.1,9.5,Baixo,3968.59,2.9,False,False,False,False,Regular,0.12840746054519375,True
230,8° EF,False,18,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,73.8,6.6,Baixo,8004.23,2.2,False,False,True,False,Boa,0.43185078909612634,True
231,1° EM,False,18,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,88.7,0.0,Baixo,6095.39,1.5,False,False,False,False,Regular,0.7984218077474893,True
232,6° EF,False,6,Feminino,False,True,True,False,Branca,Rural,Evadido,False,91.7,5.8,Muito alto,7288.43,2.4,False,False,False,False,Boa,0.36083213773314204,False
233,7° EF,False,13,Masculino,False,True,True,False,Não declarada,Urbana,Reprovado,False,93.2,6.3,Muito alto,3720.74,2.4,False,False,False,True,Regular,0.31420373027259685,False
234,6° EF,False,16,Outro,False,True,True,False,Parda,Rural,Aprovado,False,88.5,9.6,Muito alto,4084.9,1.0,False,True,False,False,Regular,0.11119081779053089,False
235,3° EF,False,11,Masculino,False,True,False,False,Parda,Rural,Aprovado,False,94.8,5.1,Médio,8223.74,1.8,False,False,False,True,Regular,0.38880918220946925,False
236,9° EF,False,15,Masculino,False,False,True,False,Branca,Rural,Aprovado,False,93.4,6.3,Médio,7117.89,1.8,False,False,False,True,Boa,0.3127690100430416,False
237,4° EF,False,11,Masculino,True,True,True,False,Preta,Urbana,Reprovado,False,80.2,4.2,Médio,4204.19,1.4,False,False,False,False,Boa,0.5581061692969871,True
238,1° EF,False,12,Masculino,False,True,False,True,Preta,Urbana,Reprovado,False,85.8,1.3,Alto,2857.05,0.6,True,True,False,False,Regular,0.7259684361549498,True
239,8° EF,False,9,Masculino,False,True,False,False,Não declarada,Urbana,Aprovado,True,78.2,7.6,Muito baixo,1987.15,1.4,False,False,True,False,Ruim,0.3285509325681492,False
240,3° EF,False,8,Feminino,True,True,True,True,Preta,Rural,Aprovado,False,77.9,5.9,Baixo,8013.17,3.3,False,False,False,False,Boa,0.45265423242467717,True
241,3° EM,False,16,Masculino,False,False,True,False,Parda,Rural,Aprovado,False,92.5,6.9,Médio,6703.7,1.4,False,True,False,False,Regular,0.27618364418938307,True
242,3° EM,False,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,True,88.6,9.1,Médio,5983.44,2.9,False,False,False,False,Ruim,0.14634146341463422,False
243,2° EM,False,15,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,90.1,5.8,Baixo,7333.31,2.0,False,False,False,True,Boa,0.372309899569584,False
244,5° EF,False,10,Feminino,False,True,True,False,Parda,Urbana,Aprovado,True,93.0,7.1,Baixo,8437.17,2.2,False,False,False,True,Ruim,0.25824964131994266,False
245,1° EF,False,19,Masculino,False,True,True,False,Parda,Rural,Evadido,True,82.7,8.7,Muito alto,7213.68,0.8,False,False,False,False,Boa,0.2173601147776184,False
246,2° EM,False,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,85.8,8.0,Baixo,4494.49,3.2,False,False,False,False,Boa,0.2453371592539455,False
247,6° EF,False,6,Feminino,False,True,False,False,Parda,Urbana,Aprovado,True,90.3,5.4,Médio,2546.89,4.1,True,False,False,False,Regular,0.39956958393113345,False
248,3° EM,False,18,Feminino,False,True,True,False,Parda,Urbana,Aprovado,True,76.0,6.0,Baixo,6832.72,1.3,False,False,False,False,Boa,0.4591104734576758,True
249,3° EM,False,8,Feminino,True,True,True,False,Preta,Urbana,Aprovado,False,95.3,8.0,Baixo,3107.2,3.3,False,False,False,False,Ruim,0.17718794835007176,False
250,2° EM,False,11,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,84.4,5.1,Baixo,7381.37,0.7,False,False,False,False,Regular,0.4634146341463415,False
251,4° EF,False,12,Masculino,False,True,True,False,Não declarada,Urbana,Aprovado,False,91.4,9.2,Muito baixo,3841.05,1.9,False,False,True,False,Regular,0.11908177905308465,False
252,5° EF,False,12,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,99.8,9.2,Médio,2389.78,0.8,False,True,False,False,Regular,0.05882352941176478,False
253,2° EM,False,10,Feminino,False,True,False,False,Parda,Rural,Em andamento,False,87.5,8.9,Alto,3170.41,2.4,False,False,False,False,Regular,0.1685796269727403,True
254,4° EF,False,15,Feminino,False,False,True,False,Amarela,Urbana,Aprovado,True,80.9,6.7,Baixo,3266.05,1.8,False,False,True,False,Boa,0.37374461979913914,False
255,3° EF,False,17,Masculino,False,True,True,False,Parda,Urbana,Aprovado,True,80.9,1.0,Médio,4160.64,1.9,False,False,False,False,Boa,0.7826398852223817,True
256,7° EF,False,12,Masculino,False,True,True,False,Parda,Urbana,Em andamento,False,73.6,5.6,Médio,3191.5,3.3,True,False,False,False,Boa,0.5050215208034434,False
257,3° EM,False,6,Feminino,True,True,True,False,Amarela,Rural,Evadido,False,93.7,5.9,Médio,2938.4,3.2,True,False,False,False,Regular,0.33931133428981347,False
258,9° EF,False,11,Masculino,False,True,True,False,Branca,Urbana,Evadido,False,83.2,7.2,Muito baixo,4263.91,1.8,False,False,False,True,Boa,0.32137733142037306,False
259,7° EF,False,12,Feminino,False,True,True,False,Branca,Rural,Reprovado,False,79.4,9.7,Alto,8063.19,3.1,False,True,False,False,Regular,0.16929698708751795,False
260,2° EF,False,11,Masculino,True,True,True,False,Parda,Rural,Aprovado,False,92.5,2.5,Médio,1701.34,3.2,False,False,False,False,Boa,0.5918220946915351,True
261,8° EF,False,8,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,83.6,8.0,Baixo,3502.15,3.1,False,True,False,False,Boa,0.26111908177905313,False
262,3° EM,False,16,Feminino,True,True,True,False,Parda,Urbana,Reprovado,False,90.1,6.0,Médio,5624.26,2.1,True,False,False,False,Regular,0.35796269727403157,False
263,2° EF,False,9,Masculino,True,True,True,False,Preta,Rural,Aprovado,False,86.2,5.7,Médio,8114.08,2.3,True,False,True,False,Boa,0.40746054519368724,False
264,7° EF,False,8,Feminino,True,True,False,False,Branca,Urbana,Reprovado,False,84.2,1.4,Baixo,3405.58,1.7,True,False,False,False,Ruim,0.7302725968436156,True
265,2° EM,False,8,Masculino,False,True,True,False,Parda,Urbana,Em andamento,False,87.8,5.9,Baixo,3920.9,4.3,False,True,False,False,Boa,0.381635581061693,True
266,9° EF,False,15,Masculino,False,True,False,False,Branca,Rural,Em andamento,False,83.7,8.4,Médio,7503.7,2.4,False,False,False,False,Boa,0.23170731707317072,False
267,9° EF,False,10,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,96.2,5.9,Muito baixo,4110.53,1.9,False,False,True,False,Boa,0.32137733142037295,False
268,9° EF,False,11,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,74.6,2.7,Baixo,7931.22,2.5,False,False,False,False,Boa,0.7058823529411766,True
269,5° EF,False,15,Feminino,False,True,True,False,Amarela,Rural,Aprovado,False,70.5,3.9,Alto,4770.55,2.3,False,True,True,False,Regular,0.6492109038737446,True
270,4° EF,False,7,Feminino,False,True,True,False,Parda,Rural,Reprovado,True,85.9,0.3,Médio,5678.4,4.1,False,False,False,False,Ruim,0.7969870875179339,True
271,1° EM,False,8,Masculino,True,True,True,False,Parda,Rural,Aprovado,False,79.4,4.1,Muito baixo,5612.87,2.0,False,False,False,False,Ruim,0.5710186513629844,False
272,1° EM,False,15,Masculino,True,True,True,False,Branca,Rural,Aprovado,False,93.2,1.1,Muito baixo,2090.96,2.8,False,True,False,False,Regular,0.6872309899569584,True
273,2° EM,False,17,Masculino,True,True,True,False,Preta,Urbana,Reprovado,False,84.7,7.8,Médio,3970.35,1.9,False,True,False,False,Regular,0.26757532281205165,True
274,2° EM,False,10,Feminino,False,True,False,False,Branca,Rural,Em andamento,False,82.3,6.2,Médio,3066.24,0.3,False,True,False,False,Boa,0.39956958393113345,True
275,7° EF,False,9,Masculino,False,True,False,True,Parda,Urbana,Aprovado,True,84.8,9.9,Médio,6587.04,2.0,False,False,False,False,Ruim,0.11621233859397417,False
276,6° EF,False,11,Feminino,False,True,True,False,Amarela,Rural,Reprovado,False,81.0,0.1,Médio,8585.98,2.9,False,False,False,False,Boa,0.8464849354375897,True
277,1° EM,False,18,Masculino,True,True,True,False,Branca,Urbana,Evadido,True,83.3,9.0,Baixo,2833.62,2.1,False,False,False,True,Boa,0.19153515064562412,False
