id_aluno,etapa_ensino,evasao,idade,sexo,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,problemas_de_saude,gravidez_na_adolescencia,necessita_assistencia_social,infraestrutura_escolar,evasao_confirmada,idade_esperada,anos_de_atraso,reprovacao_por_falta,nota_vermelha,perfil_desengajado
156,3° EF,False,11,Feminino,False,True,True,False,Parda,Urbana,Evadido,False,81.1,6.0,Baixo,1706.12,2.3,False,False,False,False,Boa,False,8,3,0,0,0
157,9° EF,False,11,Masculino,True,True,False,False,Preta,Urbana,Aprovado,False,76.0,3.8,Médio,749.83,1.7,False,False,False,False,Ruim,False,14,-3,0,1,0
158,1° EM,False,16,Masculino,False,True,True,False,Parda,Urbana,Em andamento,False,98.3,3.8,Muito baixo,621.39,1.2,False,False,False,True,Regular,False,15,1,0,1,0
159,3° EF,False,18,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,83.7,9.1,Baixo,1958.69,1.1,False,False,False,False,Regular,False,8,10,0,0,0
160,9° EF,False,18,Masculino,True,True,True,False,Parda,Rural,Reprovado,False,67.6,8.9,Muito baixo,985.37,2.3,False,False,False,False,Boa,False,14,4,1,0,1
161,5° EF,False,7,Feminino,False,True,True,False,Branca,Urbana,Aprovado,True,91.4,9.7,Médio,1425.35,2.5,False,True,False,False,Regular,False,10,-3,0,0,0
162,8° EF,False,12,Feminino,False,True,True,True,Branca,Urbana,Aprovado,False,81.4,6.2,Alto,907.71,1.9,True,False,False,False,Boa,False,13,-1,0,0,0
163,8° EF,False,7,Feminino,False,True,False,False,Parda,Urbana,Evadido,False,89.4,8.0,Médio,1578.42,2.0,False,False,False,False,Boa,False,13,-6,0,0,0
164,7° EF,False,18,Outro,False,False,True,False,Branca,Urbana,Aprovado,False,78.6,7.2,Alto,70.87,0.6,False,False,False,False,Regular,False,12,6,0,0,1
165,2° EF,False,7,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,99.5,6.1,Baixo,3214.91,2.1,False,False,False,False,Boa,False,7,0,0,0,0
166,1° EM,False,16,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,99.0,7.7,Alto,2614.91,1.5,False,True,False,False,Regular,False,15,1,0,0,0
167,4° EF,False,11,Masculino,True,True,True,False,Branca,Urbana,Reprovado,False,91.3,8.2,Médio,682.47,3.2,False,False,False,False,Ruim,False,9,2,0,0,0
168,3° EF,False,7,Masculino,True,True,True,False,Amarela,Urbana,Reprovado,False,92.4,5.1,Muito alto,1538.99,2.3,False,False,False,False,Regular,False,8,-1,0,0,0
169,1° EF,False,8,Masculino,True,True,True,False,Branca,Urbana,Em andamento,False,86.4,8.9,Baixo,2955.81,1.7,False,False,False,False,Boa,False,6,2,0,0,0
170,8° EF,False,6,Feminino,False,True,True,True,Parda,Urbana,Reprovado,False,98.8,9.7,Alto,1969.24,2.4,False,False,False,True,Boa,False,13,-7,0,0,0
171,9° EF,False,6,Feminino,True,False,True,False,Parda,Urbana,Reprovado,False,86.3,5.7,Baixo,4432.59,3.9,False,False,False,True,Boa,False,14,-8,0,0,0
172,1° EF,False,7,Masculino,False,True,False,True,Branca,Urbana,Reprovado,False,81.6,6.6,Médio,2680.79,2.9,False,False,False,True,Boa,False,6,1,0,0,0
173,7° EF,False,15,Masculino,False,True,False,False,Parda,Urbana,Reprovado,False,77.0,0.6,Médio,631.85,1.4,False,False,False,False,Boa,False,12,3,0,1,0
174,3° EF,False,13,Masculino,False,True,True,False,Parda,Rural,Reprovado,False,80.7,9.2,Baixo,1129.07,2.5,False,False,False,True,Boa,False,8,5,0,0,0
175,8° EF,False,6,Feminino,False,False,True,False,Preta,Urbana,Aprovado,False,89.5,7.2,Médio,2543.66,4.9,False,False,False,False,Regular,False,13,-7,0,0,0
176,3° EF,False,14,Feminino,False,True,True,False,Branca,Rural,Evadido,False,81.8,5.5,Baixo,2187.6,2.9,False,False,False,False,Boa,False,8,6,0,0,0
177,9° EF,False,19,Masculino,False,False,True,False,Branca,Urbana,Aprovado,False,91.3,1.8,Baixo,1975.18,1.9,False,False,False,False,Boa,False,14,5,0,1,0
178,5° EF,False,8,Masculino,False,True,True,True,Branca,Urbana,Aprovado,False,85.4,5.3,Baixo,1448.9,3.2,True,False,False,False,Ruim,False,10,-2,0,0,0
179,3° EM,False,19,Masculino,True,True,False,False,Preta,Rural,Aprovado,False,96.6,5.4,Médio,2063.99,0.2,False,False,False,False,Boa,False,17,2,0,0,0
180,2° EF,False,9,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,89.2,9.1,Muito alto,1151.82,0.9,False,False,False,False,Ruim,False,7,2,0,0,0
181,5° EF,False,17,Feminino,False,True,True,True,Branca,Urbana,Aprovado,False,90.6,5.2,Médio,1434.03,0.1,False,False,False,False,Ruim,False,10,7,0,0,0
182,2° EF,False,10,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,89.2,9.8,Alto,1773.24,0.4,True,False,False,False,Boa,False,7,3,0,0,0
183,2° EM,False,14,Masculino,False,True,False,False,Branca,Rural,Aprovado,False,96.6,9.3,Médio,2964.68,2.0,False,False,False,False,Boa,False,16,-2,0,0,0
184,2° EM,False,8,Feminino,False,True,True,False,Branca,Urbana,Aprovado,True,73.9,5.7,Alto,1483.28,0.6,False,True,False,False,Regular,False,16,-8,1,0,0
185,4° EF,False,14,Masculino,True,True,True,False,Parda,Urbana,Reprovado,False,74.2,6.3,Baixo,3087.92,1.0,False,False,False,False,Regular,False,9,5,1,0,0
186,8° EF,False,8,Masculino,True,True,True,False,Não declarada,Rural,Aprovado,False,92.3,9.2,Baixo,4697.24,0.3,False,False,False,False,Boa,False,13,-5,0,0,0
187,1° EM,False,12,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,93.7,8.8,Médio,3934.28,2.5,False,False,False,False,Regular,False,15,-3,0,0,0
188,7° EF,False,8,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,86.5,3.1,Baixo,1184.55,0.8,False,False,False,True,Ruim,False,12,-4,0,1,0
189,7° EF,False,13,Masculino,True,True,False,True,Preta,Urbana,Aprovado,False,84.7,9.7,Baixo,1057.45,2.9,False,False,False,True,Boa,False,12,1,0,0,0
190,3° EF,False,8,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,82.7,9.6,Muito baixo,3061.11,1.9,False,False,False,True,Regular,False,8,0,0,0,0
191,2° EF,False,19,Feminino,False,False,True,False,Branca,Urbana,Aprovado,False,81.5,4.6,Médio,1197.53,3.4,False,False,False,False,Ruim,False,7,12,0,1,0
192,2° EM,False,14,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,97.3,6.8,Alto,2947.02,1.6,False,False,False,True,Regular,False,16,-2,0,0,0
193,2° EM,False,6,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,83.2,9.1,Baixo,887.63,2.9,False,False,False,False,Boa,False,16,-10,0,0,0
194,8° EF,False,16,Feminino,False,True,True,False,Preta,Urbana,Reprovado,False,91.1,6.0,Baixo,1632.16,2.2,False,False,False,True,Boa,False,13,3,0,0,0
195,5° EF,False,13,Masculino,True,True,False,False,Branca,Urbana,Reprovado,False,94.2,6.0,Médio,2698.92,2.6,False,False,False,True,Ruim,False,10,3,0,0,0
196,5° EF,False,10,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,69.1,9.3,Médio,1174.19,2.9,False,False,False,False,Boa,False,10,0,1,0,1
197,9° EF,False,12,Masculino,True,True,False,False,Parda,Rural,Aprovado,False,71.0,9.8,Baixo,2305.11,2.2,True,False,False,True,Boa,False,14,-2,1,0,1
198,2° EM,False,15,Feminino,True,True,False,False,Preta,Urbana,Aprovado,False,84.2,7.3,Muito alto,780.64,2.4,False,False,False,False,Boa,False,16,-1,0,0,0
199,2° EM,False,8,Masculino,False,True,True,False,Branca,Rural,Reprovado,False,92.2,6.8,Baixo,1550.51,2.6,False,True,False,False,Regular,False,16,-8,0,0,0
200,1° EM,False,12,Feminino,False,False,True,False,Parda,Urbana,Reprovado,False,82.3,9.5,Muito baixo,1583.51,0.4,False,False,True,True,Regular,False,15,-3,0,0,0
201,8° EF,False,9,Feminino,True,False,True,False,Branca,Urbana,Aprovado,False,59.8,0.4,Médio,1048.58,2.4,False,False,False,False,Regular,False,13,-4,1,1,0
202,2° EF,False,11,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,83.0,6.3,Médio,4750.5,2.8,False,False,False,True,Boa,False,7,4,0,0,0
203,2° EF,False,6,Masculino,False,False,True,False,Parda,Urbana,Reprovado,False,75.7,6.9,Baixo,1641.05,1.9,False,False,False,False,Ruim,False,7,-1,0,0,0
204,2° EM,False,8,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,81.0,4.3,Baixo,1684.02,0.6,False,False,False,False,Ruim,False,16,-8,0,1,0
205,8° EF,False,13,Masculino,True,False,True,False,Branca,Urbana,Reprovado,False,84.2,0.3,Baixo,2927.77,2.5,True,False,False,False,Boa,False,13,0,0,1,0
206,1° EF,False,16,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,77.6,9.8,Baixo,3096.48,0.6,True,False,False,False,Boa,False,6,10,0,0,1
207,2° EF,False,11,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,92.4,5.3,Alto,1493.33,0.3,False,False,False,True,Regular,False,7,4,0,0,0
208,8° EF,False,7,Feminino,True,True,False,False,Preta,Urbana,Aprovado,False,82.1,5.1,Alto,1359.61,3.2,False,True,False,True,Boa,False,13,-6,0,0,0
209,1° EF,False,19,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,91.4,5.5,Baixo,2403.38,2.5,False,False,False,True,Ruim,False,6,13,0,0,0
210,2° EF,False,11,Feminino,False,True,False,False,Amarela,Rural,Reprovado,True,90.1,8.4,Médio,2275.22,1.2,False,True,False,False,Boa,False,7,4,0,0,0
211,7° EF,False,9,Masculino,True,True,True,False,Parda,Urbana,Evadido,False,96.9,4.1,Baixo,2601.37,2.4,True,False,False,True,Boa,False,12,-3,0,1,0
212,9° EF,False,8,Feminino,True,True,False,False,Não declarada,Urbana,Aprovado,False,75.5,1.3,Baixo,1382.7,1.8,True,False,False,False,Boa,False,14,-6,0,1,0
213,8° EF,False,9,Feminino,True,True,True,False,Parda,Urbana,Reprovado,False,80.9,8.2,Médio,2468.61,2.8,True,False,False,True,Ruim,False,13,-4,0,0,0
214,3° EF,False,7,Feminino,True,True,False,False,Branca,Rural,Evadido,True,96.1,0.7,Alto,974.28,5.1,False,False,False,False,Boa,False,8,-1,0,1,0
215,9° EF,False,7,Masculino,False,True,False,False,Parda,Urbana,Reprovado,False,95.0,1.5,Médio,776.28,1.1,False,True,False,False,Boa,False,14,-7,0,1,0
216,3° EF,False,13,Feminino,False,True,False,False,Parda,Urbana,Evadido,False,80.1,9.7,Muito baixo,5153.32,1.6,False,False,False,True,Boa,False,8,5,0,0,0
217,4° EF,False,11,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,76.6,6.4,Baixo,2199.98,0.8,False,False,False,False,Regular,False,9,2,0,0,0
218,9° EF,False,13,Feminino,True,True,True,False,Parda,Urbana,Reprovado,False,95.8,9.0,Médio,4226.72,3.0,False,False,False,False,Boa,False,14,-1,0,0,0
219,8° EF,False,8,Feminino,False,True,False,False,Branca,Rural,Aprovado,False,79.6,5.5,Alto,5090.48,1.8,False,False,False,True,Regular,False,13,-5,0,0,0
220,2° EM,False,9,Masculino,True,True,True,False,Parda,Urbana,Evadido,False,96.2,7.4,Muito baixo,1331.94,1.8,False,False,False,False,Regular,False,16,-7,0,0,0
221,8° EF,False,17,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,98.7,4.4,Médio,2606.14,1.6,False,False,False,True,Regular,False,13,4,0,1,0
222,7° EF,False,12,Masculino,False,True,True,True,Parda,Urbana,Aprovado,False,81.1,9.8,Médio,1517.36,1.4,True,False,False,False,Boa,False,12,0,0,0,0
223,2° EF,False,9,Feminino,False,True,True,False,Branca,Urbana,Em andamento,False,95.4,0.3,Baixo,1224.17,1.5,False,False,False,False,Regular,False,7,2,0,1,0
224,5° EF,False,12,Feminino,True,True,True,False,Preta,Urbana,Em andamento,False,86.3,8.6,Baixo,2653.11,1.6,True,False,False,False,Boa,False,10,2,0,0,0
225,4° EF,False,13,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,94.2,8.3,Alto,1496.65,2.8,False,False,False,False,Regular,False,9,4,0,0,0
226,3° EF,False,6,Masculino,True,False,True,False,Branca,Urbana,Aprovado,False,86.0,9.2,Médio,1655.59,2.9,False,False,False,False,Boa,False,8,-2,0,0,0
227,3° EM,False,6,Feminino,False,True,False,False,Parda,Urbana,Aprovado,True,74.4,5.6,Baixo,909.88,2.2,False,False,False,False,Regular,False,17,-11,1,0,0
228,5° EF,False,10,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,92.5,3.1,Muito baixo,2283.47,3.4,False,False,False,False,Boa,False,10,0,0,1,0
229,2° EM,False,16,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,78.6,0.4,Baixo,1878.5,2.6,False,False,False,False,Boa,False,16,0,0,1,0
230,8° EF,False,12,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,97.7,6.6,Médio,490.23,1.4,False,False,False,True,Regular,False,13,-1,0,0,0
231,1° EM,False,11,Masculino,False,True,True,False,Branca,Rural,Reprovado,False,86.2,5.5,Baixo,1387.67,2.9,True,False,False,False,Regular,False,15,-4,0,0,0
232,6° EF,False,8,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,75.2,5.6,Muito baixo,1402.39,2.9,False,False,False,False,Regular,False,11,-3,0,0,0
233,7° EF,False,6,Feminino,True,True,False,False,Branca,Urbana,Reprovado,False,81.3,8.1,Alto,2983.35,2.2,False,False,False,False,Boa,False,12,-6,0,0,0
234,6° EF,False,10,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,96.0,5.4,Médio,311.15,1.7,False,False,False,False,Boa,False,11,-1,0,0,0
235,3° EF,False,18,Masculino,False,True,False,False,Branca,Rural,Aprovado,False,83.9,6.6,Médio,2021.64,0.7,False,False,False,False,Ruim,False,8,10,0,0,0
236,9° EF,False,10,Feminino,True,True,False,False,Branca,Urbana,Aprovado,False,95.8,0.3,Baixo,5239.24,1.5,True,False,False,False,Regular,False,14,-4,0,1,0
237,4° EF,False,10,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,79.4,9.8,Alto,1370.5,0.1,False,False,False,False,Boa,False,9,1,0,0,1
238,1° EF,False,19,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,87.3,9.8,Médio,1760.04,1.6,False,False,False,True,Boa,False,6,13,0,0,0
239,8° EF,False,11,Feminino,True,True,False,False,Branca,Rural,Aprovado,False,96.4,4.1,Muito baixo,2279.88,2.0,False,True,False,False,Boa,False,13,-2,0,1,0
240,3° EF,False,12,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,72.6,6.9,Baixo,942.55,3.1,False,False,False,False,Boa,False,8,4,1,0,0
241,3° EM,False,12,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,83.4,3.8,Muito baixo,82.1,1.5,False,False,False,False,Boa,False,17,-5,0,1,0
242,3° EM,False,12,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,97.2,6.1,Muito alto,3050.35,2.3,False,False,False,True,Boa,False,17,-5,0,0,0
243,2° EM,False,7,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,90.0,9.2,Médio,2663.45,3.1,False,False,False,False,Ruim,False,16,-9,0,0,0
244,5° EF,False,8,Masculino,True,True,False,False,Branca,Urbana,Aprovado,False,92.6,7.0,Baixo,3890.42,0.9,False,False,False,False,Boa,False,10,-2,0,0,0
245,1° EF,False,15,Feminino,False,True,False,False,Indígena,Urbana,Reprovado,False,95.5,9.1,Baixo,8249.94,2.6,False,False,False,False,Boa,False,6,9,0,0,0
246,2° EM,False,10,Outro,True,True,True,False,Branca,Rural,Aprovado,False,88.5,7.1,Baixo,2312.74,0.3,False,False,False,True,Regular,False,16,-6,0,0,0
247,6° EF,False,19,Masculino,False,True,False,False,Preta,Urbana,Reprovado,False,95.6,4.4,Médio,1161.04,1.0,False,True,False,True,Boa,False,11,8,0,1,0
248,3° EM,False,8,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,90.9,6.8,Muito alto,662.85,1.1,False,False,False,True,Regular,False,17,-9,0,0,0
249,3° EM,False,7,Masculino,False,True,False,True,Parda,Urbana,Aprovado,False,91.9,5.2,Médio,6835.52,1.3,False,False,False,False,Boa,False,17,-10,0,0,0
250,2° EM,False,12,Masculino,True,True,True,False,Parda,Urbana,Em andamento,False,78.7,6.4,Alto,1308.63,1.3,False,False,False,False,Regular,False,16,-4,0,0,0
251,4° EF,False,9,Feminino,False,True,False,False,Branca,Urbana,Em andamento,False,98.1,9.0,Alto,2302.62,2.3,False,False,False,False,Boa,False,9,0,0,0,0
252,5° EF,False,7,Feminino,False,True,True,True,Branca,Urbana,Aprovado,False,94.4,6.0,Alto,1425.06,1.8,False,False,False,False,Boa,False,10,-3,0,0,0
253,2° EM,False,18,Masculino,False,True,False,False,Parda,Urbana,Evadido,False,82.1,7.1,Médio,4490.17,1.0,False,False,False,False,Regular,False,16,2,0,0,0
254,4° EF,False,12,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,89.7,5.2,Médio,2956.9,0.5,False,False,False,True,Ruim,False,9,3,0,0,0
255,3° EF,False,7,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,85.2,9.0,Baixo,1595.48,2.7,False,False,False,False,Regular,False,8,-1,0,0,0
256,7° EF,False,9,Masculino,False,True,True,False,Parda,Urbana,Evadido,False,91.4,8.6,Alto,1320.08,3.0,False,False,False,False,Boa,False,12,-3,0,0,0
257,3° EM,False,8,Feminino,True,True,False,False,Branca,Urbana,Aprovado,False,99.8,7.1,Médio,674.57,2.0,False,False,False,True,Boa,False,17,-9,0,0,0
258,9° EF,False,12,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,72.3,8.6,Médio,2370.45,0.8,True,False,False,True,Regular,False,14,-2,1,0,1
259,7° EF,False,6,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,98.5,4.2,Baixo,2595.25,1.5,False,False,False,False,Boa,False,12,-6,0,1,0
260,2° EF,False,11,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,74.5,6.8,Médio,602.46,1.3,False,False,False,False,Boa,False,7,4,1,0,0
261,8° EF,False,14,Masculino,False,False,True,False,Parda,Urbana,Aprovado,False,87.1,9.1,Baixo,11153.95,1.5,False,False,False,False,Regular,False,13,1,0,0,0
262,3° EM,False,7,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,87.6,9.0,Médio,4485.79,3.3,False,False,False,True,Regular,False,17,-10,0,0,0
263,2° EF,False,6,Feminino,True,True,False,False,Parda,Urbana,Reprovado,False,82.5,9.3,Baixo,2802.0,2.7,True,False,False,True,Regular,False,7,-1,0,0,0
264,7° EF,False,19,Feminino,False,True,False,False,Branca,Urbana,Reprovado,False,89.4,7.4,Alto,3196.5,2.8,False,False,False,False,Regular,False,12,7,0,0,0
265,2° EM,False,6,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,95.3,7.6,Baixo,1388.79,3.1,True,True,False,False,Regular,False,16,-10,0,0,0
266,9° EF,False,13,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,83.2,8.5,Médio,3244.81,1.6,False,False,False,False,Boa,False,14,-1,0,0,0
267,9° EF,False,19,Feminino,False,True,True,False,Branca,Urbana,Aprovado,True,74.4,5.9,Alto,3401.98,1.7,True,False,False,True,Boa,False,14,5,1,0,0
268,9° EF,False,13,Masculino,False,True,True,False,Preta,Urbana,Reprovado,False,90.8,0.9,Baixo,5036.29,2.1,False,False,False,True,Ruim,False,14,-1,0,1,0
269,5° EF,False,11,Feminino,True,True,True,False,Parda,Urbana,Reprovado,True,93.4,3.4,Médio,4216.79,1.4,False,False,False,True,Boa,False,10,1,0,1,0
270,4° EF,False,6,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,98.5,9.2,Médio,2412.61,1.4,True,False,False,True,Regular,False,9,-3,0,0,0
271,1° EM,False,10,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,78.9,5.5,Baixo,1501.34,2.8,False,True,False,True,Regular,False,15,-5,0,0,0
272,1° EM,False,9,Feminino,False,True,True,False,Preta,Urbana,Reprovado,False,97.0,1.6,Alto,1721.59,2.6,False,False,False,True,Boa,False,15,-6,0,1,0
273,2° EM,False,9,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,87.6,7.8,Baixo,1187.82,0.1,False,False,False,False,Boa,False,16,-7,0,0,0
274,2° EM,False,16,Masculino,False,True,True,False,Parda,Rural,Reprovado,False,81.5,1.4,Muito baixo,773.1,1.8,True,False,True,True,Regular,False,16,0,0,1,0
275,7° EF,False,14,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,98.8,8.1,Alto,319.77,3.2,False,False,False,True,Ruim,False,12,2,0,0,0
276,6° EF,False,14,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,81.6,5.9,Médio,2290.04,2.8,False,False,False,True,Ruim,False,11,3,0,0,0
277,1° EM,False,7,Feminino,True,False,False,False,Parda,Urbana,Aprovado,False,93.0,8.5,Alto,1676.1,2.1,False,True,False,True,Boa,False,15,-8,0,0,0
278,8° EF,False,8,Masculino,True,True,False,False,Parda,Urbana,Reprovado,False,94.1,6.0,Médio,4909.98,3.5,False,False,False,True,Boa,False,13,-5,0,0,0
279,9° EF,False,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,86.5,3.1,Baixo,5156.07,1.6,False,False,True,False,Regular,False,14,-8,0,1,0
280,1° EM,False,15,Masculino,True,True,False,False,Branca,Urbana,Reprovado,False,92.0,8.0,Alto,3080.7,1.8,False,False,False,False,Boa,False,15,0,0,0,0
281,2° EM,False,17,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,89.5,6.0,Alto,3265.1,0.1,False,False,False,False,Boa,False,16,1,0,0,0
282,5° EF,False,11,Masculino,False,True,False,False,Preta,Urbana,Aprovado,False,80.1,8.5,Baixo,1320.76,2.0,False,False,False,True,Boa,False,10,1,0,0,0
283,5° EF,False,11,Masculino,False,False,True,False,Parda,Urbana,Aprovado,False,93.6,7.3,Médio,1502.36,3.9,False,False,False,False,Boa,False,10,1,0,0,0
284,2° EF,False,6,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,97.7,8.9,Alto,1585.79,2.0,False,False,False,True,Ruim,False,7,-1,0,0,0
285,7° EF,False,6,Masculino,True,True,True,False,Parda,Urbana,Reprovado,False,87.8,1.4,Médio,1748.32,2.2,False,False,False,False,Ruim,False,12,-6,0,1,0
286,1° EF,False,6,Feminino,False,True,True,True,Parda,Urbana,Aprovado,False,99.8,5.1,Médio,6579.94,1.8,False,True,False,False,Boa,False,6,0,0,0,0
287,6° EF,False,7,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,86.4,8.9,Médio,5202.12,2.5,False,False,False,False,Regular,False,11,-4,0,0,0
288,7° EF,False,19,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,87.6,0.2,Médio,2127.31,1.3,False,False,False,False,Regular,False,12,7,0,1,0
289,4° EF,False,10,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,91.7,5.9,Alto,865.77,3.8,True,False,False,False,Regular,False,9,1,0,0,0
290,8° EF,False,11,Masculino,False,True,True,False,Branca,Rural,Reprovado,False,79.9,6.2,Alto,246.81,3.1,False,False,False,False,Boa,False,13,-2,0,0,0
291,1° EF,False,9,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,97.0,10.0,Muito baixo,212.71,2.7,False,False,False,False,Regular,False,6,3,0,0,0
