id_aluno,etapa_ensino,idade,sexo,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,problemas_de_saude,gravidez_na_adolescencia,necessita_assistencia_social,infraestrutura_escolar,evasao_confirmada
183,2° EM,14,Masculino,False,True,False,False,Branca,Rural,Aprovado,False,86.4,8.4,Médio,5363.13,2.3,False,False,False,False,Ruim,False
184,2° EM,8,Feminino,False,True,True,False,Branca,Urbana,Aprovado,True,87.6,6.4,Alto,4596.84,0.6,False,False,False,True,Boa,False
185,4° EF,14,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,99.9,5.2,Baixo,4606.8,1.8,False,False,False,True,Boa,False
186,8° EF,8,Masculino,True,True,True,False,Não declarada,Rural,Aprovado,True,69.2,8.4,Baixo,8432.14,2.0,False,False,False,False,Ruim,False
187,1° EM,12,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,90.7,8.4,Médio,8191.49,2.0,False,True,False,False,Boa,False
188,7° EF,8,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,92.1,1.5,Baixo,3446.01,0.9,False,False,False,False,Boa,False
189,7° EF,13,Masculino,False,True,False,False,Preta,Urbana,Aprovado,False,89.9,8.8,Baixo,2079.86,2.2,False,False,False,False,Regular,False
190,3° EF,8,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,88.3,7.6,Muito baixo,5307.27,0.7,True,False,False,True,Regular,False
191,2° EF,19,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,84.8,0.5,Médio,2271.45,0.9,True,False,False,True,Ruim,True
192,2° EM,14,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,91.2,5.4,Alto,3691.47,2.4,True,True,False,True,Ruim,False
193,2° EM,6,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,81.1,8.7,Baixo,2403.22,1.5,False,False,False,False,Ruim,False
194,8° EF,16,Feminino,False,True,True,False,Preta,Urbana,Reprovado,False,97.9,6.5,Baixo,8833.16,1.5,False,False,False,False,Ruim,False
195,5° EF,13,Masculino,True,True,True,False,Branca,Urbana,Reprovado,False,97.9,5.5,Médio,7382.83,0.7,False,True,False,False,Boa,False
196,5° EF,10,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,87.9,9.2,Médio,8746.81,1.6,False,False,False,False,Ruim,False
197,9° EF,12,Masculino,False,True,False,False,Parda,Rural,Aprovado,False,89.8,9.2,Baixo,6611.52,2.5,False,False,False,False,Ruim,False
198,2° EM,15,Feminino,True,True,False,False,Preta,Urbana,Aprovado,False,100.0,9.6,Muito alto,6847.36,2.6,False,False,False,False,Boa,False
199,2° EM,8,Masculino,False,True,True,True,Branca,Rural,Reprovado,False,89.7,6.1,Baixo,5405.45,1.6,False,False,False,True,Ruim,False
200,1° EM,12,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,96.5,8.7,Muito baixo,7535.08,1.4,False,False,False,False,Boa,False
201,8° EF,9,Feminino,False,False,True,False,Branca,Urbana,Aprovado,False,78.9,4.6,Médio,5819.95,1.1,False,False,False,False,Regular,False
202,2° EF,11,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,85.6,6.9,Médio,7666.26,2.9,False,False,False,False,Boa,False
203,2° EF,6,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,89.9,5.5,Baixo,2056.36,3.5,True,False,False,False,Regular,False
204,2° EM,8,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,97.7,1.7,Baixo,1717.99,1.8,False,False,False,False,Boa,False
205,8° EF,13,Masculino,True,False,True,False,Branca,Urbana,Reprovado,False,71.6,2.9,Baixo,2358.76,3.4,False,False,False,False,Ruim,True
206,1° EF,16,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,93.9,7.9,Baixo,6039.63,2.7,True,False,True,False,Regular,False
207,2° EF,11,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,91.3,5.7,Alto,7879.93,0.3,False,False,False,True,Regular,False
208,8° EF,7,Feminino,True,True,False,False,Preta,Urbana,Aprovado,False,85.6,6.8,Alto,3025.07,1.7,False,False,False,True,Boa,False
209,1° EF,19,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,93.3,7.0,Baixo,5550.33,2.5,False,False,False,True,Boa,False
210,2° EF,11,Feminino,False,True,True,False,Amarela,Rural,Reprovado,True,89.4,7.8,Médio,4871.77,2.3,True,True,False,True,Boa,False
211,7° EF,9,Masculino,True,True,False,True,Parda,Urbana,Evadido,False,86.7,2.2,Baixo,1656.97,3.1,False,False,False,False,Regular,False
212,9° EF,8,Feminino,False,True,False,False,Não declarada,Urbana,Aprovado,False,74.7,0.9,Baixo,5344.92,1.6,False,False,False,False,Boa,True
213,8° EF,9,Feminino,True,True,True,False,Parda,Urbana,Reprovado,False,85.3,7.1,Médio,3665.03,2.4,True,False,True,False,Regular,False
214,3° EF,7,Feminino,True,True,False,False,Branca,Rural,Evadido,True,83.8,0.5,Alto,6506.36,1.1,False,False,False,True,Ruim,True
215,9° EF,7,Masculino,False,True,False,False,Parda,Urbana,Reprovado,False,92.7,1.2,Médio,2200.41,1.7,True,False,False,True,Regular,False
216,3° EF,13,Feminino,False,True,False,False,Parda,Urbana,Evadido,True,98.5,7.8,Muito baixo,6707.35,1.6,False,True,False,False,Boa,False
217,4° EF,11,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,93.3,6.3,Baixo,6593.26,1.9,False,False,False,True,Boa,False
218,9° EF,13,Feminino,True,True,True,False,Parda,Urbana,Reprovado,False,86.6,7.3,Médio,1471.73,1.6,False,True,False,False,Regular,False
219,8° EF,8,Feminino,False,True,False,False,Branca,Rural,Aprovado,False,90.5,6.2,Alto,7791.45,2.5,False,False,False,False,Ruim,False
220,2° EM,9,Masculino,True,False,True,False,Parda,Urbana,Evadido,False,76.6,9.4,Muito baixo,5675.57,2.5,False,False,False,True,Regular,False
221,8° EF,17,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,86.9,1.2,Médio,4972.47,4.3,False,True,False,False,Boa,False
222,7° EF,12,Masculino,False,True,True,True,Parda,Urbana,Aprovado,False,86.4,8.2,Médio,1381.89,2.0,False,False,False,True,Boa,False
223,2° EF,9,Feminino,True,True,True,False,Branca,Urbana,Em andamento,False,92.0,2.8,Baixo,2997.09,2.3,False,True,False,True,Regular,False
224,5° EF,12,Feminino,True,True,False,False,Preta,Urbana,Em andamento,False,99.2,9.5,Baixo,8800.38,2.0,True,False,False,False,Regular,False
225,4° EF,13,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,88.5,8.4,Alto,6605.48,2.4,False,False,False,False,Ruim,False
226,3° EF,6,Masculino,False,False,True,False,Branca,Urbana,Aprovado,False,90.6,9.7,Médio,3266.47,2.5,False,False,False,False,Ruim,False
227,3° EM,6,Feminino,False,True,False,False,Parda,Urbana,Aprovado,True,82.9,6.2,Baixo,7046.19,2.2,False,False,False,False,Boa,False
228,5° EF,10,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,84.8,3.1,Muito baixo,4448.9,1.4,False,False,False,True,Boa,False
229,2° EM,16,Masculino,False,False,True,False,Parda,Rural,Aprovado,False,94.1,1.7,Baixo,5214.17,1.7,True,False,False,False,Boa,False
230,8° EF,12,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,78.7,6.1,Médio,2373.2,0.0,False,False,False,False,Boa,False
231,1° EM,11,Masculino,False,True,True,False,Branca,Rural,Reprovado,False,84.4,6.2,Baixo,8252.9,1.4,False,True,True,False,Boa,False
232,6° EF,8,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,95.0,6.5,Muito baixo,5997.09,2.6,False,False,False,False,Boa,False
233,7° EF,6,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,89.9,8.8,Alto,1903.99,2.4,True,False,False,False,Boa,False
234,6° EF,10,Feminino,True,True,True,False,Preta,Urbana,Aprovado,False,98.0,5.7,Médio,4662.11,1.1,True,False,False,True,Boa,False
235,3° EF,18,Masculino,False,True,False,False,Branca,Rural,Aprovado,False,90.7,6.1,Médio,3583.66,1.1,False,False,False,False,Boa,False
236,9° EF,10,Feminino,True,True,False,False,Branca,Urbana,Aprovado,False,83.8,0.5,Baixo,8111.49,1.1,True,True,False,False,Ruim,True
237,4° EF,10,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,75.2,7.3,Alto,3801.99,1.3,False,True,False,False,Regular,False
238,1° EF,19,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,98.1,8.3,Médio,5319.97,0.9,True,False,False,False,Ruim,False
239,8° EF,11,Feminino,True,True,False,False,Branca,Rural,Aprovado,False,88.8,0.4,Muito baixo,8587.78,3.3,False,False,False,True,Ruim,False
240,3° EF,12,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,88.1,7.0,Baixo,2012.97,2.9,False,False,False,False,Regular,False
241,3° EM,12,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,80.8,2.7,Muito baixo,3413.63,2.2,False,True,False,True,Boa,False
242,3° EM,12,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,88.3,5.9,Muito alto,3644.92,3.2,True,True,False,False,Boa,False
243,2° EM,7,Masculino,False,True,True,False,Parda,Rural,Aprovado,True,76.5,8.8,Médio,5354.7,1.3,True,False,False,True,Boa,False
244,5° EF,8,Masculino,True,True,False,False,Branca,Urbana,Aprovado,False,92.8,9.4,Baixo,6708.79,1.0,True,False,False,False,Regular,False
245,1° EF,15,Feminino,False,True,False,False,Indígena,Urbana,Reprovado,False,96.3,7.8,Baixo,5188.02,3.4,False,False,False,False,Regular,False
246,2° EM,10,Outro,True,True,True,False,Branca,Rural,Aprovado,False,99.1,9.7,Baixo,3006.97,1.8,False,False,False,False,Boa,False
247,6° EF,19,Masculino,False,True,False,False,Preta,Urbana,Reprovado,False,83.5,3.0,Médio,5184.39,4.4,True,False,False,True,Regular,True
248,3° EM,8,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,80.6,6.2,Muito alto,2865.09,1.2,False,True,False,False,Regular,False
249,3° EM,7,Masculino,False,True,False,True,Parda,Urbana,Aprovado,False,78.7,5.5,Médio,3260.56,1.6,False,False,False,False,Boa,False
250,2° EM,12,Masculino,False,True,True,False,Parda,Urbana,Em andamento,False,75.9,5.2,Alto,3045.46,2.5,True,False,False,False,Regular,False
251,4° EF,9,Feminino,False,True,False,False,Branca,Urbana,Em andamento,True,94.7,9.2,Alto,7546.35,0.1,False,False,False,False,Regular,False
252,5° EF,7,Feminino,False,True,True,True,Branca,Urbana,Aprovado,False,86.1,5.8,Alto,1520.41,2.6,False,False,False,False,Ruim,False
253,2° EM,18,Masculino,False,True,False,False,Parda,Urbana,Evadido,True,79.9,7.8,Médio,9007.59,4.0,False,False,False,False,Ruim,False
254,4° EF,12,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,88.1,6.5,Médio,6981.32,2.4,False,False,False,False,Ruim,False
255,3° EF,7,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,78.7,8.9,Baixo,4496.96,2.3,False,False,False,False,Ruim,False
256,7° EF,9,Masculino,False,True,True,False,Parda,Urbana,Evadido,False,95.5,8.2,Alto,1906.74,1.8,False,True,True,False,Regular,False
257,3° EM,8,Feminino,True,False,False,False,Branca,Urbana,Aprovado,False,75.3,7.6,Médio,2137.08,3.1,False,False,False,False,Boa,False
258,9° EF,12,Masculino,False,True,True,False,Branca,Rural,Aprovado,True,72.6,10.0,Médio,8987.15,2.9,True,True,True,False,Regular,True
259,7° EF,6,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,95.5,4.6,Baixo,7980.87,1.9,False,False,False,True,Boa,False
260,2° EF,11,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,93.5,6.8,Médio,7672.81,0.8,False,False,False,False,Boa,False
261,8° EF,14,Masculino,False,False,True,False,Parda,Urbana,Aprovado,False,87.4,9.4,Baixo,4539.8,3.2,False,False,False,False,Boa,False
262,3° EM,7,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,92.4,8.4,Médio,5293.59,1.6,False,False,False,False,Regular,False
263,2° EF,6,Feminino,True,True,False,False,Parda,Urbana,Reprovado,False,74.4,7.7,Baixo,3297.7,1.1,False,False,False,False,Boa,False
264,7° EF,19,Feminino,False,True,False,False,Branca,Urbana,Reprovado,False,92.4,7.9,Alto,6671.36,0.4,False,False,False,False,Boa,False
265,2° EM,6,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,80.8,8.0,Baixo,4028.89,2.2,False,False,True,True,Ruim,False
266,9° EF,13,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,96.7,7.1,Médio,6480.91,2.3,True,False,False,False,Ruim,False
267,9° EF,19,Feminino,False,True,True,True,Branca,Urbana,Aprovado,True,79.7,5.2,Alto,1243.41,0.7,False,True,False,True,Regular,False
268,9° EF,13,Masculino,False,True,True,False,Preta,Urbana,Reprovado,False,96.0,0.1,Baixo,6600.76,2.6,False,False,False,False,Boa,False
269,5° EF,11,Feminino,True,True,True,False,Parda,Urbana,Reprovado,True,94.3,1.0,Médio,9036.18,1.3,False,False,False,False,Ruim,False
270,4° EF,6,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,72.8,9.6,Médio,7431.83,1.5,False,False,True,True,Boa,False
271,1° EM,10,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,77.3,5.2,Baixo,5321.64,2.5,True,True,False,True,Regular,False
272,1° EM,9,Feminino,False,False,False,False,Preta,Urbana,Reprovado,False,81.4,1.9,Alto,7115.86,1.4,False,False,False,False,Ruim,False
273,2° EM,9,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,90.2,9.9,Baixo,8125.03,2.2,False,False,False,False,Boa,False
274,2° EM,16,Masculino,False,False,True,False,Parda,Rural,Reprovado,False,84.5,4.9,Muito baixo,5933.31,1.7,False,False,True,False,Boa,False
275,7° EF,14,Feminino,False,True,True,False,Branca,Urbana,Aprovado,True,93.5,7.1,Alto,1292.03,2.2,False,False,False,True,Regular,False
276,6° EF,14,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,98.1,6.6,Médio,9078.27,2.8,False,False,False,False,Ruim,False
277,1° EM,7,Feminino,True,False,False,False,Parda,Urbana,Aprovado,False,96.6,9.0,Alto,5365.09,4.1,False,False,False,True,Ruim,False
278,8° EF,8,Masculino,True,True,False,False,Parda,Urbana,Reprovado,False,86.0,6.5,Médio,6894.8,3.3,True,False,False,False,Boa,False
279,9° EF,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,72.1,0.4,Baixo,5068.12,1.3,False,False,False,True,Boa,True
280,1° EM,15,Masculino,True,True,False,False,Branca,Urbana,Reprovado,False,82.0,7.0,Alto,2767.43,2.7,False,False,False,True,Regular,False
281,2° EM,17,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,86.8,7.0,Alto,4182.28,2.4,False,False,False,True,Ruim,False
282,5° EF,11,Masculino,False,True,False,False,Preta,Urbana,Aprovado,False,85.2,9.1,Baixo,8953.36,1.4,False,False,False,False,Ruim,False
283,5° EF,11,Masculino,False,False,True,True,Parda,Urbana,Aprovado,False,85.2,8.6,Médio,3263.26,1.7,False,False,False,False,Regular,False
284,2° EF,6,Feminino,True,True,True,True,Branca,Urbana,Aprovado,False,82.7,8.5,Alto,3030.23,2.8,False,False,False,True,Ruim,False
285,7° EF,6,Masculino,True,True,True,False,Parda,Urbana,Reprovado,False,87.2,3.3,Médio,1414.76,2.2,False,False,False,False,Ruim,False
286,1° EF,6,Feminino,False,True,True,True,Parda,Urbana,Aprovado,False,94.6,5.6,Médio,9098.22,1.9,False,False,False,True,Boa,False
287,6° EF,7,Masculino,True,True,False,False,Branca,Urbana,Aprovado,False,67.1,9.6,Médio,4676.49,1.0,False,False,False,False,Regular,False
288,7° EF,19,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,86.7,1.5,Médio,1934.25,0.5,False,False,False,False,Regular,False
289,4° EF,10,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,98.4,5.9,Alto,3891.59,1.1,False,False,False,True,Boa,False
290,8° EF,11,Masculino,False,True,True,False,Branca,Rural,Reprovado,False,90.9,6.5,Alto,1728.26,2.5,True,False,False,True,Ruim,False
291,1° EF,9,Masculino,False,True,False,False,Parda,Urbana,Reprovado,True,99.7,9.7,Muito baixo,3696.49,2.5,True,False,False,True,Boa,False
292,1° EF,17,Feminino,False,True,False,False,Parda,Urbana,Aprovado,True,85.8,7.1,Médio,5728.61,0.3,False,False,False,False,Boa,False
293,1° EM,11,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,82.5,6.6,Muito baixo,6309.33,3.8,False,False,False,False,Boa,False
294,5° EF,9,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,97.5,6.1,Baixo,7211.0,2.6,True,True,False,False,Ruim,False
295,2° EF,7,Feminino,True,True,True,False,Branca,Urbana,Reprovado,False,80.9,7.6,Baixo,5041.59,2.2,False,False,False,False,Ruim,False
296,7° EF,11,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,95.8,8.8,Muito baixo,7754.95,0.7,False,False,False,False,Boa,False
297,1° EM,8,Masculino,True,True,True,False,Indígena,Urbana,Aprovado,False,81.8,8.7,Baixo,5088.05,3.0,False,False,False,True,Boa,False
298,3° EF,12,Masculino,False,True,False,False,Parda,Urbana,Reprovado,False,93.2,7.5,Médio,4323.54,2.5,True,True,False,False,Boa,False
299,8° EF,10,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,95.4,6.1,Baixo,4650.58,2.8,False,False,True,False,Boa,False
300,2° EF,19,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,96.3,7.3,Médio,2235.69,3.9,False,False,False,False,Boa,False
301,1° EF,8,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,98.0,6.2,Alto,5579.37,3.1,False,False,False,False,Ruim,False
302,7° EF,15,Feminino,True,True,True,False,Indígena,Urbana,Aprovado,False,92.3,9.0,Muito baixo,7455.28,1.7,False,False,False,True,Regular,False
303,7° EF,16,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,86.6,2.4,Baixo,1604.16,3.5,False,False,False,False,Boa,False
304,8° EF,19,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,81.5,3.2,Muito baixo,3684.29,0.7,False,False,False,False,Boa,False
305,9° EF,7,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,76.5,9.3,Médio,8406.32,3.2,True,False,False,True,Boa,False
306,3° EM,19,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,97.0,7.7,Médio,3233.3,3.1,False,False,False,True,Ruim,False
307,7° EF,12,Feminino,False,True,False,True,Parda,Urbana,Aprovado,False,80.8,1.0,Médio,4482.48,2.1,False,False,False,True,Boa,False
308,4° EF,14,Feminino,True,True,False,False,Branca,Rural,Aprovado,False,93.1,8.3,Médio,1835.15,2.9,False,False,False,True,Boa,False
309,1° EM,9,Outro,True,True,True,False,Parda,Urbana,Aprovado,False,93.7,2.7,Médio,6693.63,1.4,True,False,False,False,Boa,False
310,4° EF,8,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,85.4,0.4,Médio,2974.22,0.3,False,False,True,False,Ruim,False
311,6° EF,11,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,91.2,6.7,Baixo,5046.26,2.8,False,False,False,False,Boa,False
312,1° EF,10,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,77.3,3.5,Muito baixo,2597.06,2.0,False,False,False,True,Regular,False
313,1° EF,17,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,85.5,6.6,Alto,6592.88,2.7,True,False,False,False,Boa,False
314,3° EM,8,Masculino,True,True,False,False,Branca,Urbana,Aprovado,True,85.0,7.4,Alto,7873.54,1.7,False,False,False,True,Regular,False
315,1° EM,15,Feminino,False,True,False,False,Amarela,Urbana,Aprovado,False,89.1,7.3,Baixo,1406.58,3.3,True,False,False,False,Regular,False
316,9° EF,12,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,87.6,9.9,Baixo,8881.46,2.3,True,False,False,False,Regular,False
317,5° EF,12,Feminino,False,True,False,False,Parda,Urbana,Reprovado,False,77.5,5.3,Baixo,4629.69,2.8,False,False,False,False,Boa,False
318,3° EF,6,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,88.0,6.6,Muito alto,8667.87,1.1,False,False,False,True,Boa,False
319,2° EF,10,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,67.2,5.7,Médio,7793.4,0.9,True,False,False,False,Boa,True
320,3° EF,15,Feminino,False,True,True,False,Branca,Rural,Aprovado,False,86.6,10.0,Médio,5297.19,2.2,False,False,False,False,Ruim,False
321,7° EF,15,Feminino,False,True,False,True,Branca,Urbana,Reprovado,False,79.0,7.5,Baixo,1494.58,1.1,True,False,False,True,Boa,False
322,9° EF,13,Masculino,False,True,True,False,Branca,Rural,Evadido,False,78.1,7.1,Baixo,7406.81,1.1,False,False,False,False,Regular,False
323,8° EF,13,Masculino,False,True,True,True,Preta,Urbana,Evadido,False,59.8,8.0,Médio,3034.17,2.3,False,False,False,False,Boa,False
324,4° EF,12,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,99.9,7.4,Médio,1759.76,1.0,False,False,False,True,Ruim,False
325,3° EM,9,Outro,True,True,True,True,Branca,Urbana,Evadido,True,75.7,4.1,Alto,476.63,2.6,False,True,False,False,Regular,False
326,9° EF,8,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,87.8,9.2,Médio,8842.11,2.6,False,False,False,False,Regular,False
327,7° EF,18,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,82.1,6.9,Alto,6960.45,2.9,True,False,False,True,Regular,False
328,8° EF,14,Feminino,True,True,True,False,Parda,Urbana,Evadido,False,93.0,8.7,Baixo,8063.23,0.1,True,False,False,False,Boa,False
329,6° EF,17,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,90.0,8.4,Muito baixo,8374.39,2.4,False,False,False,False,Regular,False
