id_aluno,etapa_ensino,evasao,sexo,idade,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,trabalho_domestico_excessivo,problemas_de_saude,violencia_domestica,gravidez_na_adolescencia,apoio_familiar,comportamento_em_sala,aceitacao_pelos_pares,necessita_assistencia_social,expectativa_retorno,fator_desencadeador_presente,violencia_na_comunidade,engajamento_com_a_escola,infraestrutura_escolar,disponibilidade_material_didatico,flexibilidade_pedagogica,qualidade_pedagogica_percebida,pontuacao_risco,evasao_confirmada
105,2° EM,False,Feminino,15,False,True,True,False,Amarela,Urbana,Evadido,False,94.3,0.3,Alto,7529.38,3.3,False,False,False,False,False,Médio,Bom,Alta,False,Média,True,True,Alto,Ruim,Completa,Alta,Ruim,0.5069101678183614,True
106,3° EF,False,Feminino,9,False,True,False,True,Branca,Rural,Aprovado,False,83.8,2.9,Médio,5959.82,2.6,False,False,False,False,False,Médio,Regular,Alta,False,Baixa,False,False,Alto,Ruim,Completa,Baixa,Boa,0.4304047384007898,False
107,5° EF,False,Feminino,10,False,True,True,False,Parda,Urbana,Aprovado,False,95.9,5.5,Médio,2722.94,2.1,False,False,False,False,False,Alto,Bom,Baixa,False,Média,False,True,Moderado,Ruim,Insuficiente,Média,Ruim,0.24234945705824287,False
108,9° EF,False,Feminino,12,False,True,True,False,Parda,Urbana,Aprovado,False,97.1,9.5,Baixo,5086.05,3.5,False,True,False,False,False,Médio,Ruim,Baixa,False,Alta,True,False,Moderado,Boa,Completa,Baixa,Regular,0.03899308983218167,False
109,3° EF,False,Masculino,12,False,True,True,False,Branca,Urbana,Aprovado,False,82.7,2.5,Médio,7059.92,1.7,True,False,False,False,False,Alto,Regular,Alta,False,Alta,False,True,Alto,Boa,Parcial,Alta,Ruim,0.6201052977953275,False
110,1° EF,False,Feminino,15,True,True,True,False,Não declarada,Urbana,Aprovado,False,99.4,7.8,Muito alto,7284.05,3.0,False,False,True,False,False,Médio,Regular,Média,True,Média,False,True,Moderado,Regular,Parcial,Média,Boa,0.11154985192497531,True
111,4° EF,False,Masculino,6,False,True,False,False,Parda,Urbana,Reprovado,False,78.2,6.2,Médio,5124.26,1.7,True,False,False,False,False,Médio,Regular,Média,True,Alta,False,False,Moderado,Boa,Completa,Baixa,Boa,0.4596906877262258,False
112,2° EF,False,Feminino,6,False,True,True,False,Parda,Rural,Aprovado,False,80.5,9.4,Baixo,3573.73,2.4,False,False,False,False,False,Médio,Ruim,Média,False,Alta,False,False,Alto,Boa,Completa,Média,Boa,0.12586377097729515,False
113,3° EM,False,Masculino,9,True,True,True,False,Branca,Rural,Evadido,False,79.8,9.2,Muito baixo,8905.78,1.9,True,False,False,False,False,Médio,Bom,Baixa,False,Baixa,False,False,Alto,Boa,Insuficiente,Média,Boa,0.3037183283974993,True
114,1° EM,False,Feminino,16,True,True,True,False,Branca,Urbana,Evadido,False,96.8,6.3,Médio,6430.25,1.9,False,False,False,True,False,Médio,Ruim,Média,False,Alta,False,False,Moderado,Regular,Parcial,Média,Regular,0.5274761434682462,False
115,8° EF,False,Masculino,18,True,True,True,False,Parda,Urbana,Aprovado,True,91.3,5.4,Muito baixo,4395.42,1.6,False,False,False,False,False,Médio,Regular,Alta,False,Baixa,False,True,Alto,Regular,Insuficiente,Média,Ruim,0.4345179335307668,False
116,2° EM,False,Feminino,9,False,True,True,False,Parda,Urbana,Aprovado,False,78.6,8.7,Médio,3376.32,3.3,False,False,False,False,False,Alto,Bom,Média,False,Alta,False,False,Alto,Regular,Parcial,Média,Regular,0.16979269496544921,False
117,1° EM,False,Feminino,19,True,True,True,False,Amarela,Urbana,Aprovado,False,86.7,6.8,Alto,6970.53,1.3,True,False,False,False,False,Alto,Regular,Baixa,False,Alta,False,False,Alto,Boa,Parcial,Alta,Boa,0.38812109246462656,False
118,3° EF,False,Feminino,9,True,True,True,False,Indígena,Urbana,Aprovado,False,90.4,1.6,Médio,3071.01,1.3,False,False,False,False,False,Alto,Regular,Alta,False,Baixa,False,False,Moderado,Regular,Completa,Média,Ruim,0.4619940769990129,True
119,2° EM,False,Feminino,13,True,True,True,False,Branca,Urbana,Evadido,False,75.3,3.8,Médio,2508.92,4.1,True,False,False,False,False,Médio,Regular,Média,True,Média,False,False,Alto,Boa,Completa,Média,Boa,0.5924646265218823,False
120,7° EF,False,Feminino,8,False,True,True,False,Parda,Urbana,Aprovado,False,96.5,8.0,Muito alto,5365.25,3.0,False,False,False,False,False,Baixo,Ruim,Alta,False,Alta,False,False,Moderado,Ruim,Completa,Média,Boa,0.11599210266535045,False
121,1° EM,False,Masculino,18,False,True,True,False,Branca,Rural,Aprovado,False,94.6,8.2,Baixo,3452.28,0.4,True,False,False,False,False,Alto,Regular,Alta,False,Baixa,False,True,Alto,Ruim,Completa,Baixa,Boa,0.28002632444883196,False
122,2° EM,False,Feminino,12,False,True,True,False,Parda,Urbana,Aprovado,False,88.1,8.4,Baixo,6155.42,1.4,False,False,False,False,False,Baixo,Bom,Alta,True,Alta,False,False,Moderado,Boa,Insuficiente,Alta,Boa,0.13770977295162887,True
123,4° EF,False,Masculino,8,True,True,False,False,Parda,Urbana,Aprovado,False,98.9,6.9,Muito baixo,2080.06,0.2,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,False,Moderado,Regular,Completa,Média,Regular,0.1584402764067127,True
124,2° EF,False,Feminino,10,False,True,False,False,Parda,Urbana,Evadido,False,86.2,5.2,Alto,6363.08,1.0,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,False,Alto,Regular,Completa,Alta,Regular,0.3050345508390918,True
125,3° EF,True,Masculino,8,True,True,False,False,Branca,Urbana,Evadido,False,95.1,6.9,Médio,968.36,0.1,True,False,False,False,True,Alto,Bom,Alta,False,Alta,False,False,Moderado,Ruim,Insuficiente,Alta,Ruim,0.3417242513984864,False
126,6° EF,False,Outro,6,True,True,False,False,Parda,Urbana,Aprovado,False,91.6,5.1,Muito baixo,1141.34,1.9,False,True,False,False,False,Alto,Bom,Alta,False,Alta,False,False,Moderado,Boa,Insuficiente,Baixa,Boa,0.28331688055281357,True
127,1° EM,True,Masculino,12,False,True,True,False,Preta,Rural,Evadido,False,78.3,2.5,Baixo,433.89,1.9,False,True,False,False,False,Baixo,Regular,Alta,False,Baixa,True,True,Moderado,Ruim,Completa,Baixa,Ruim,0.47729516288252716,True
128,2° EM,False,Feminino,18,False,True,False,False,Branca,Urbana,Aprovado,False,79.2,3.3,Médio,8585.73,2.1,True,False,False,False,False,Alto,Bom,Baixa,True,Alta,False,False,Alto,Boa,Parcial,Média,Boa,0.5978940440934518,False
129,1° EF,False,Feminino,16,False,True,True,False,Parda,Urbana,Aprovado,False,96.5,8.4,Médio,8057.25,0.4,False,False,False,False,False,Médio,Bom,Alta,False,Baixa,False,True,Alto,Boa,Completa,Média,Ruim,0.09624876604146101,False
130,7° EF,False,Feminino,19,False,True,False,False,Preta,Urbana,Reprovado,False,86.4,5.8,Médio,3002.62,2.1,False,False,False,False,False,Alto,Bom,Alta,False,Baixa,False,False,Baixo,Boa,Parcial,Média,Boa,0.2744323790720632,False
131,5° EF,False,Feminino,17,False,True,True,False,Preta,Rural,Aprovado,False,79.0,4.4,Médio,7347.54,1.6,False,False,False,False,False,Alto,Bom,Baixa,False,Média,False,False,Moderado,Boa,Completa,Média,Boa,0.3800592300098717,False
132,3° EF,False,Masculino,16,True,True,True,False,Branca,Urbana,Aprovado,False,67.0,5.8,Muito baixo,5993.25,3.5,True,False,False,False,False,Médio,Regular,Baixa,True,Baixa,False,False,Baixo,Regular,Parcial,Alta,Regular,0.5347153668970057,True
133,2° EF,False,Masculino,12,False,True,False,False,Amarela,Rural,Aprovado,False,89.3,8.3,Médio,8883.14,3.4,False,False,True,False,False,Baixo,Bom,Alta,False,Baixa,False,False,Moderado,Boa,Completa,Média,Ruim,0.13672260612043435,False
134,5° EF,False,Masculino,14,True,True,False,False,Parda,Urbana,Reprovado,False,88.6,7.2,Baixo,4119.2,2.8,False,False,False,False,False,Alto,Ruim,Alta,False,Baixa,False,False,Moderado,Regular,Completa,Baixa,Regular,0.194471865745311,False
135,3° EM,False,Masculino,19,True,True,True,False,Amarela,Urbana,Aprovado,False,92.7,9.8,Baixo,6574.59,1.7,False,False,False,False,False,Alto,Bom,Alta,False,Alta,False,False,Alto,Boa,Parcial,Baixa,Boa,0.04590325765054289,False
136,4° EF,False,Feminino,12,False,True,True,False,Parda,Urbana,Aprovado,False,96.7,9.9,Baixo,1646.15,4.0,True,False,False,False,False,Alto,Bom,Alta,True,Baixa,False,False,Moderado,Boa,Completa,Alta,Regular,0.1857518920697598,False
137,7° EF,False,Feminino,15,False,True,True,False,Indígena,Urbana,Aprovado,False,75.0,2.4,Médio,4299.79,0.4,False,False,False,False,False,Alto,Bom,Média,False,Média,False,False,Moderado,Boa,Completa,Alta,Boa,0.4985192497532084,False
138,9° EF,False,Masculino,15,False,True,False,False,Parda,Urbana,Reprovado,False,92.9,8.7,Baixo,8826.62,0.6,False,False,False,False,False,Médio,Bom,Média,True,Alta,False,False,Alto,Boa,Completa,Alta,Regular,0.09921026653504443,False
139,5° EF,False,Masculino,19,True,False,True,False,Não declarada,Urbana,Evadido,False,80.0,5.7,Baixo,5438.2,1.9,False,False,False,False,False,Alto,Bom,Alta,False,Média,False,False,Moderado,Boa,Completa,Alta,Regular,0.31095755182625867,False
140,3° EM,False,Masculino,11,False,True,False,False,Branca,Urbana,Aprovado,False,95.9,2.0,Baixo,3435.47,4.3,False,False,False,False,False,Alto,Regular,Alta,True,Alta,False,True,Moderado,Boa,Completa,Média,Regular,0.41510365251727543,True
141,3° EM,False,Masculino,11,False,True,False,False,Branca,Urbana,Aprovado,False,94.9,3.7,Médio,2098.66,1.8,False,False,False,False,False,Baixo,Bom,Alta,False,Média,False,False,Moderado,Boa,Completa,Alta,Regular,0.3361303060217177,False
142,3° EF,False,Feminino,12,True,True,True,False,Parda,Urbana,Aprovado,False,88.9,5.1,Médio,6750.6,1.8,False,False,False,False,False,Baixo,Regular,Média,False,Média,False,True,Moderado,Ruim,Completa,Alta,Boa,0.29664363277393885,False
143,6° EF,False,Outro,6,False,True,True,False,Parda,Urbana,Reprovado,False,92.5,8.8,Médio,6282.64,0.6,False,True,False,False,False,Alto,Regular,Média,False,Alta,False,False,Moderado,Regular,Completa,Baixa,Boa,0.09624876604146099,False
144,4° EF,False,Masculino,7,False,True,True,False,Branca,Urbana,Aprovado,False,83.7,8.7,Médio,4121.86,2.9,False,False,False,False,False,Médio,Regular,Média,False,Média,False,False,Moderado,Boa,Parcial,Baixa,Boa,0.14461994076999016,False
145,4° EF,False,Feminino,6,True,False,True,False,Não declarada,Rural,Aprovado,False,87.4,6.6,Alto,8723.92,3.0,False,False,False,False,False,Médio,Ruim,Alta,True,Alta,False,True,Alto,Regular,Parcial,Média,Ruim,0.23000987166831194,False
146,1° EF,False,Feminino,13,True,True,True,False,Parda,Urbana,Aprovado,False,95.0,5.2,Médio,1316.49,2.8,False,False,False,False,False,Baixo,Bom,Média,False,Alta,False,True,Moderado,Regular,Completa,Alta,Boa,0.26159921026653504,False
147,8° EF,False,Feminino,19,False,True,True,False,Preta,Urbana,Aprovado,False,87.1,9.7,Médio,3561.84,1.4,False,False,False,False,False,Alto,Bom,Alta,False,Alta,False,False,Alto,Boa,Insuficiente,Baixa,Regular,0.07847976307996059,False
148,6° EF,False,Feminino,14,False,True,False,False,Branca,Urbana,Aprovado,False,84.8,5.6,Alto,8485.67,1.3,False,False,False,False,False,Alto,Bom,Média,True,Baixa,False,False,Moderado,Boa,Completa,Baixa,Boa,0.2922013820335637,False
149,1° EF,False,Feminino,8,True,True,False,False,Preta,Rural,Aprovado,False,87.9,0.8,Médio,3699.12,0.7,False,False,False,False,False,Alto,Ruim,Alta,True,Alta,False,False,Baixo,Regular,Completa,Média,Regular,0.5138203356367227,True
150,4° EF,False,Masculino,9,False,True,True,False,Parda,Urbana,Em andamento,False,95.2,6.2,Médio,3151.32,2.1,False,False,False,False,False,Alto,Regular,Baixa,False,Alta,False,False,Moderado,Regular,Completa,Média,Boa,0.21125370187561698,False
151,2° EM,False,Masculino,19,False,True,True,False,Branca,Urbana,Aprovado,False,84.2,4.7,Médio,5400.24,0.9,False,False,False,False,False,Baixo,Ruim,Alta,False,Alta,False,False,Baixo,Regular,Insuficiente,Alta,Boa,0.3395853899308984,False
152,3° EF,False,Feminino,12,True,True,False,False,Parda,Urbana,Aprovado,False,79.5,8.8,Baixo,7709.88,0.8,False,False,False,False,False,Alto,Regular,Baixa,False,Alta,True,False,Alto,Boa,Insuficiente,Média,Boa,0.16041461006910165,True
153,2° EF,False,Masculino,6,False,True,False,False,Parda,Urbana,Em andamento,False,92.5,7.2,Alto,1962.08,1.6,False,False,True,False,False,Alto,Bom,Média,False,Alta,False,False,Alto,Regular,Parcial,Média,Ruim,0.17522211253701875,False
154,6° EF,False,Masculino,16,False,True,True,False,Branca,Urbana,Aprovado,False,95.1,6.3,Alto,8660.74,1.5,False,False,False,False,False,Médio,Ruim,Média,False,Alta,False,False,Alto,Ruim,Completa,Alta,Boa,0.2068114511352419,False
155,3° EM,False,Masculino,8,False,True,True,False,Branca,Rural,Reprovado,False,76.3,9.4,Muito baixo,7480.74,1.5,False,False,False,False,False,Médio,Regular,Alta,False,Alta,False,True,Moderado,Boa,Completa,Alta,Ruim,0.14659427443237907,False
156,3° EF,False,Feminino,6,False,True,True,False,Parda,Urbana,Reprovado,False,81.6,6.9,Médio,2585.02,2.5,True,False,False,False,False,Médio,Regular,Média,False,Média,False,False,Moderado,Ruim,Completa,Média,Boa,0.4083580125041133,False
157,9° EF,False,Masculino,14,True,True,True,False,Parda,Rural,Aprovado,False,78.2,4.4,Médio,6818.23,2.1,False,False,False,False,False,Médio,Ruim,Média,False,Baixa,False,True,Alto,Ruim,Parcial,Alta,Regular,0.3840078973346496,True
158,1° EM,False,Feminino,16,False,True,True,False,Parda,Urbana,Evadido,True,84.5,7.5,Médio,4209.75,1.7,False,False,True,False,False,Alto,Bom,Alta,False,Baixa,False,False,Moderado,Regular,Completa,Baixa,Regular,0.3644290885159593,False
159,3° EF,False,Feminino,6,False,True,True,False,Branca,Urbana,Em andamento,False,86.9,7.1,Médio,4348.02,2.2,False,False,False,False,False,Alto,Ruim,Alta,False,Baixa,False,True,Moderado,Boa,Completa,Média,Regular,0.20779861796643637,True
160,9° EF,False,Feminino,18,True,True,True,False,Não declarada,Urbana,Aprovado,False,93.3,6.0,Alto,7386.77,1.0,False,False,False,False,False,Baixo,Bom,Alta,False,Baixa,False,True,Alto,Boa,Completa,Baixa,Boa,0.23050345508390924,False
161,5° EF,False,Masculino,11,False,True,True,False,Branca,Urbana,Evadido,False,91.2,9.8,Alto,8818.38,2.1,False,False,False,False,False,Médio,Bom,Alta,False,Baixa,False,False,Baixo,Regular,Insuficiente,Alta,Ruim,0.05330700888450144,False
162,8° EF,False,Feminino,9,False,True,False,False,Parda,Rural,Evadido,False,90.6,8.4,Muito baixo,2149.58,2.2,True,False,True,False,False,Médio,Bom,Alta,True,Baixa,False,False,Baixo,Boa,Completa,Alta,Ruim,0.28989799276077666,False
163,8° EF,False,Masculino,17,True,True,False,False,Amarela,Rural,Aprovado,True,84.7,9.9,Médio,4494.26,0.5,False,False,False,False,False,Médio,Ruim,Baixa,False,Baixa,False,False,Alto,Boa,Completa,Baixa,Boa,0.2449819019414281,True
164,7° EF,False,Masculino,8,False,True,True,False,Parda,Urbana,Aprovado,False,95.5,4.9,Baixo,4975.29,3.0,False,False,False,False,False,Baixo,Regular,Alta,True,Baixa,False,True,Baixo,Boa,Parcial,Baixa,Regular,0.273938795656466,True
165,2° EF,False,Feminino,18,False,True,True,False,Parda,Urbana,Reprovado,False,87.4,4.1,Baixo,4140.79,1.1,True,False,False,False,False,Médio,Bom,Alta,True,Alta,False,False,Baixo,Boa,Insuficiente,Alta,Regular,0.5179335307666996,False
166,1° EM,False,Feminino,14,False,True,True,False,Preta,Urbana,Evadido,False,99.3,5.3,Médio,4036.12,2.1,False,False,False,False,False,Baixo,Ruim,Alta,False,Alta,False,False,Moderado,Ruim,Parcial,Alta,Boa,0.23543928923988164,False
167,4° EF,False,Masculino,18,False,True,True,False,Parda,Urbana,Aprovado,False,90.8,6.3,Médio,1556.28,3.2,False,False,False,False,False,Alto,Bom,Baixa,False,Baixa,False,False,Alto,Ruim,Parcial,Média,Regular,0.22803553800592305,True
168,3° EF,False,Masculino,11,False,False,True,False,Branca,Urbana,Aprovado,True,77.5,5.1,Muito baixo,6607.12,2.9,False,False,False,False,False,Baixo,Regular,Baixa,True,Alta,False,False,Moderado,Boa,Completa,Baixa,Boa,0.5174399473511024,True
169,1° EF,False,Masculino,8,False,True,True,False,Branca,Urbana,Aprovado,True,91.7,9.7,Médio,4618.56,2.0,False,False,False,False,False,Alto,Ruim,Alta,False,Baixa,False,False,Moderado,Regular,Insuficiente,Baixa,Ruim,0.22030273116156637,True
170,8° EF,False,Feminino,15,False,False,True,False,Parda,Urbana,Aprovado,True,84.0,5.4,Alto,2693.04,1.6,False,False,False,False,False,Baixo,Regular,Alta,True,Alta,False,False,Moderado,Boa,Completa,Média,Boa,0.4705495228693651,False
171,9° EF,False,Feminino,17,True,True,True,False,Branca,Urbana,Aprovado,False,92.0,5.1,Baixo,7647.92,2.9,False,False,False,False,False,Médio,Bom,Média,True,Alta,False,False,Moderado,Boa,Completa,Alta,Regular,0.28134254689042454,False
172,1° EF,False,Feminino,8,False,True,True,False,Preta,Urbana,Aprovado,False,74.3,9.5,Médio,7540.46,2.7,True,False,False,False,False,Médio,Bom,Alta,False,Alta,False,False,Moderado,Boa,Parcial,Média,Ruim,0.31605791378743014,True
173,7° EF,False,Masculino,8,True,True,False,False,Não declarada,Urbana,Aprovado,False,79.5,8.1,Médio,5018.76,1.4,False,False,False,False,False,Alto,Ruim,Alta,False,Alta,False,False,Moderado,Boa,Parcial,Média,Regular,0.19496544916090822,False
174,3° EF,False,Feminino,8,True,True,True,False,Amarela,Urbana,Reprovado,False,95.8,8.7,Muito baixo,3519.78,1.2,False,True,False,False,True,Alto,Regular,Baixa,True,Alta,False,False,Alto,Ruim,Completa,Média,Boa,0.08489634748272464,True
175,8° EF,False,Masculino,13,False,True,False,False,Parda,Urbana,Evadido,False,81.3,8.9,Muito alto,6228.7,0.1,True,False,False,False,False,Médio,Bom,Alta,True,Alta,False,False,Alto,Ruim,Completa,Baixa,Ruim,0.31112207963145777,False
176,3° EF,False,Outro,7,False,True,True,False,Preta,Urbana,Aprovado,False,95.4,8.8,Médio,3437.64,2.2,False,False,False,False,False,Baixo,Bom,Baixa,False,Média,False,True,Moderado,Boa,Parcial,Média,Boa,0.08193484698914111,False
177,9° EF,False,Feminino,7,True,False,True,False,Parda,Urbana,Aprovado,False,82.8,6.9,Médio,3021.75,1.9,False,False,False,False,False,Alto,Ruim,Média,False,Alta,False,False,Baixo,Boa,Completa,Alta,Regular,0.23790720631786777,False
178,5° EF,False,Feminino,18,True,True,False,False,Indígena,Urbana,Aprovado,False,91.0,6.2,Baixo,6965.84,3.1,False,False,False,False,False,Alto,Regular,Alta,False,Baixa,True,False,Alto,Regular,Completa,Média,Boa,0.2319842053307009,False
179,3° EM,False,Feminino,14,True,True,True,False,Parda,Rural,Evadido,False,92.1,6.3,Médio,1461.03,2.4,False,False,False,False,False,Médio,Ruim,Baixa,False,Baixa,False,False,Moderado,Regular,Parcial,Alta,Regular,0.221618953603159,False
180,2° EF,False,Masculino,14,True,True,True,False,Branca,Urbana,Evadido,False,88.3,7.6,Médio,1895.25,3.3,False,False,False,True,False,Alto,Bom,Alta,True,Alta,False,False,Moderado,Boa,Completa,Média,Ruim,0.5052648897663706,False
181,5° EF,False,Masculino,13,False,True,True,False,Parda,Urbana,Reprovado,False,83.5,3.0,Muito alto,1193.54,1.3,False,False,False,True,False,Baixo,Ruim,Média,True,Alta,False,False,Alto,Boa,Completa,Alta,Regular,0.7560052648897665,True
182,2° EF,False,Masculino,15,False,True,True,False,Parda,Rural,Aprovado,False,80.8,8.6,Muito alto,2359.24,3.1,False,False,False,False,False,Alto,Regular,Baixa,False,Alta,False,False,Alto,Boa,Insuficiente,Alta,Regular,0.16386969397828238,False
183,2° EM,False,Masculino,12,False,True,True,False,Parda,Urbana,Aprovado,True,70.9,6.3,Médio,1689.65,1.5,False,False,False,False,False,Alto,Regular,Média,True,Baixa,False,False,Baixo,Regular,Parcial,Média,Ruim,0.4907864429088517,True
184,2° EM,False,Feminino,6,False,True,False,True,Branca,Urbana,Aprovado,False,83.4,2.2,Muito baixo,9081.72,2.8,False,False,False,False,False,Baixo,Bom,Média,False,Baixa,False,False,Alto,Ruim,Completa,Média,Boa,0.46692991115498517,True
185,4° EF,False,Masculino,11,True,True,True,False,Branca,Urbana,Aprovado,False,91.2,0.9,Baixo,3442.89,0.5,False,False,False,False,True,Alto,Bom,Baixa,False,Alta,True,False,Moderado,Ruim,Insuficiente,Baixa,Ruim,0.49259624876604147,False
186,8° EF,False,Feminino,13,False,True,False,False,Parda,Urbana,Evadido,True,98.0,5.8,Muito alto,2329.93,2.2,True,True,True,False,False,Alto,Bom,Baixa,False,Média,False,False,Alto,Boa,Completa,Alta,Boa,0.5462323132609412,True
187,1° EM,False,Masculino,11,True,True,True,False,Não declarada,Urbana,Aprovado,False,96.2,2.0,Médio,3061.54,0.0,True,False,False,False,False,Baixo,Bom,Média,True,Alta,False,False,Moderado,Regular,Completa,Média,Ruim,0.5781507074695623,True
188,7° EF,False,Feminino,19,True,True,True,False,Parda,Urbana,Aprovado,False,93.7,6.0,Muito alto,8605.75,1.7,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,False,Moderado,Boa,Parcial,Alta,Ruim,0.22852912142152026,False
